"NT\T","tkMain(1)", " tkId(2)"," tkOpr_sum(3)"," tkOpr_mul(4)","tkOpr_log(6)","	tkOpr_att(7)","	tkOpr_r(8)","tkOpr_concat(9)","	tkOpr_index_enter(10)","	tkOpr_index_out(11)," "	tkDel_par_enter(12)","	tkDel_par_out(13)","	tkDel_bra_enter(14)","	tkDel_bra_out(15)","	tkDel_scolon(19)," "	tkDel_colon(20)," "	tkDel_dot(21)","	tkDel_comma(22)","	tkDel_quoteS(23)," "	tkDel_quoteD(24)," "	tkType_int(25)," "	tkType_float(26)","	tkType_char(27)," "	tkType_bool(28)," "	tkType_string(29)," "	tkType_array(30)","	tkLit_int(31)","	tkLit_float(32)","	tkLit_char(33)," "	tkLit_bool(34)","	tkLit_string(35)," "	tkLit_array(36)","	tk_end(37)," "	tk_return(38)," "	tk_if(39)","	tk_then(40)," "	tk_else(41)," "	tk_while(42)," "	tk_do(43)," "	tk_for(44)," "	tk_in(45)," "	tk_out(46)," "	tkOpr_neg(47)","	tk_error(48)","	tk_EOF(49)","	tk_start(50)"
"NT(63)", "", "", "", "", "", "", "", "", "", "", "", "", "", "",", "", "", "", "", "", "", "", "", "", "60, 22, 63", "60, 22, 63", "60, 22, 63", "60, 22, 63", "60, 22, 63", "60, 22, 63", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(64)", "", "66, 19, 64", "66, 19, 64", "", "", "", "", "", "", "", "", "66, 19, 64", "", "", "", "", "", "", "", "", "", "", "", "", "66, 19, 64", "66, 19, 64", "66, 19, 64", "66, 19, 64", "66, 19, 64", "66, 19, 64", "66, 19, 64", "66, 19, 64", "66, 19, 64", "66, 19, 64", "66, 19, 64", "", "", "38, 66, 19", "66, 19, 64", "", "", "66, 19, 64", "", "66, 19, 64", "", "66, 19, 64", "66, 19, 64", "", "", "
"NT(65)", "", "66, 19, 65", "66, 19, 65", "", "", "", "", "", "", "", "", "66, 19, 65", "", "",", "", "", "", "", "", "", "", "", "", "66, 19, 65", "66, 19, 65", "66, 19, 65", "66, 19, 65", "66, 19, 65", "66, 19, 65", "66, 19, 65", "66, 19, 65", "66, 19, 65", "66, 19, 65", "66, 19, 65", "", "", "38, 66, 19", "66, 19, 65", "", "", "66, 19, 65", "", "66, 19, 65", "", "66, 19, 65", "66, 19, 65", "", "", "
"NT(66)", "", "2, 68", "69", "", "", "", "", "", "", "", "", "69", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "69", "69", "69", "69", "69", "", "", "", "", "", "", "", "", "", "", "", "69", "", "", "
"NT(67)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(68)", "", "", "3, 84, 83", "85", "", "6, 78, 77", "7, 93", "8, 82", "90", "90", "", "90", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(69)", "", "", "73, 70", "", "", "", "", "", "", "", "", "73, 70", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "73, 70", "73, 70", "73, 70", "71, 77", "73, 70", "", "", "", "", "", "", "", "", "", "", "", "71, 77", "", "", "
"NT(70)", "", "", "3, 84, 83", "85", "", "", "", "8, 82", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(71)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "34", "", "", "", "", "", "", "", "", "", "", "", "", "47, 34", "", "", "
"NT(72)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(73)", "", "", "3, 74", "", "", "", "", "", "", "", "", "74", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "74", "74", "74", "", "74", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(74)", "", "", "", "", "", "", "", "", "", "", "", "12, 88", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "75", "75", "75", "", "75", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(75)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(76)", "", "78, 77", "78, 77", "", "", "", "", "", "", "", "", "78, 77", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "78, 77", "78, 77", "78, 77", "78, 77", "78, 77", "", "", "", "", "", "", "", "", "", "", "", "78, 77", "", "", "
"NT(77)", "", "", "", "", "", "6, 78, 77", "", "", "", "", "", "",", "", "", "", "", "",", "", "",", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "",", "", "", "", "", "", "", "", "", "", "
"NT(78)", "", "79", "79", "", "", "", "", "", "", "", "", "79", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "79", "79", "79", "79", "79", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(79)", "", "80", "80", "", "", "", "", "", "", "", "", "80", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "80", "80", "80", "34", "80", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(80)", "", "82, 81", "82, 81", "", "", "", "", "", "", "", "", "82, 81", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "82, 81", "82, 81", "82, 81", "", "82, 81", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(81)", "", "", "", "", "",", "", "", "8, 82", "", "", "",", "", "", "", "", "",", "", "",", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "",", "", "", "", "", "", "", "", "", "", "
"NT(82)", "", "84, 83", "84, 83", "", "", "", "", "", "", "", "", "84, 83", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "84, 83", "84, 83", "84, 83", "", "84, 83", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(83)", "", "", "", "", "", "3, 84, 83", "",", "", "",", "",", "", "", "", "", "",",", "",", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "",", "", "", "", "", "", "", "", "", "", "
"NT(84)", "", "86, 85", "86, 85", "", "", "", "", "", "", "", "", "86, 85", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "86, 85", "86, 85", "86, 85", "", "86, 85", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(85)", "", "",", "4, 86, 85", "",", "",", "", "",", "",", "", "", "", "", "",",", "",", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "",", "", "", "", "", "", "", "", "", "", "
"NT(86)", "", "87", "3, 87", "", "", "", "", "", "", "", "", "87", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "87", "87", "87", "", "87", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(87)", "", "89", "", "", "", "", "", "", "", "", "", "12, 88", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "89", "89", "89", "", "89", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(88)", "", "76, 13", "76, 13", "", "", "", "", "", "95", "", "", "76, 13", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "76, 13", "76, 13", "76, 13", "76, 13", "76, 13", "", "", "", "", "", "", "", "", "", "", "", "76, 13", "", "", "
"NT(89)", "", "2, 90", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "75", "75", "75", "", "75", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(90)", "", "", "", "", "", "", "", "", "98", "10, 92", "", "56", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(91)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(92)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(93)", "", "76", "76", "", "", "", "", "", "", "", "", "76", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "76", "76", "76", "76", "76", "", "", "", "", "", "", "", "", "", "35, 91", "", "76", "", "", "
"NT(94)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(95)", "", "97, 13, 96", "97, 13, 96", "", "", "", "", "", "", "", "", "97, 13, 96", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "97, 13, 96", "97, 13, 96", "97, 13, 96", "", "97, 13, 96", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(96)", "", "87", "87", "", "", "", "", "", "", "", "", "87", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "87", "87", "87", "", "87", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(97)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "25", "26", "27", "", "29", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(98)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(99)", "", "2", "95", "", "", "", "", "", "", "", "", "95", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "95", "95", "95", "", "35", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(100)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "46, 101", "", "", "", "
"NT(101)", "", "2, 98, 101", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "",", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "35, 98, 101", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(102)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "39, 76, 40, 65, 103", "", "", "", "", "", "", "", "", "", "", "
"NT(103)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "37", "", "", "", "41, 65, 37", "", "", "", "", "", "", "", "", "
"NT(104)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "42, 76, 40, 65, 37", "", "", "", "", "", "", "", "
"NT(105)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "44, 82, 20, 82, 40, 65, 37", "", "", "", "", "", "
"NT(106)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(107)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(108)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(109)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
"NT(110)", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "
